month,year,day,date_description,name,city,country,kind,latitude,longitude,event_date
5,2016,8,May 2016,Banja Luka Half Marathon,Banja Luka,Bosnia and Herzegovina,H,44.772181,17.191000
5,2016,15,May 2016,OMV Petrom Bucharest Half Marathon,Bucharest,Romania,H,44.426767,26.102538
5,2016,15,May 2016,Lattelecom Riga Marathon,Riga,Latvia,M/H,56.949648,24.105186
5,2016,15,May 2016,Maraton Movistar Lima 42k,Lima,Peru,M/H,-12.046374,-77.042793
5,2016,15,May 2016,Cracovia Marathon,Krakow,Poland,M,50.064650,19.944979
5,2016,15,May 2016,Gifu Seiryu Half Marathon,Gifu,Japan,H,35.423298,136.760653
5,2016,15,May 2016,Tata Consultancy Services World 10K Bengaluru,Bangalore,India,R,12.971598,77.594562
5,2016,21,May 2016,Three Hearts Marathon,Radenci,Slovenia,M/H/R,46.643919,16.040267
5,2016,21,May 2016,The Great Wall Marathon,Beijing,China,M,39.904211,116.407394
5,2016,21,May 2016,Goteborgs Varvet Half Marathon,Goteborg,Sweden,H,57.70887,11.974559
5,2016,22,May 2016,Coca-Cola Wake Your Body Women's Running Gala,Budapest,Hungary,R,47.497912,19.040234
5,2016,22,May 2016,Leiden Marathon,Leiden,Netherlands,M/H/R,52.160114,4.497009
5,2016,22,May 2016,Erzurum Half Marathon,Erzurum,Turkey,H,39.905499,41.265823
5,2016,22,May 2016,Nykredit Copenhagen Marathon,Copenhagen,Denmark,M,55.676096,12.568337
5,2016,22,May 2016,Austrian Women's Run (Oesterreichischer Frauenlauf),Vienna,Austria,R,48.208174,16.373818
5,2016,28,May 2016,Scotiabank Ottawa Marathon and Ottawa 10K,Ottawa,Canada,M/H/R,45.421529,-75.697193
5,2016,29,May 2016,Comrades Marathon,Durban,South Africa,M,-29.858680,31.021840
5,2016,29,May 2016,Scotiabank Calgary Marathon,Calgary,Canada,M/H,51.048615,-114.070845
5,2016,29,May 2016,Edinburgh Marathon Festival,Edinburgh,Scotland,M/H/R,55.953252,-3.188266
5,2016,29,May 2016,Rio de Janeiro City Marathon,Rio De Janeiro,Brazil,M,-22.906846,-43.172896
5,2016,25,May 2016,BIG 25 Berlin,Berlin,Germany,R,52.520006,13.404953
5,2016,**,May 2016,Tripoli International Half Marathon,Tripoli,Lebanon,H/R,34.438094,35.830837
5,2016,21,May 2016,Moonlight Half Marathon,Venice,Italy,H,45.440847,12.315515
5,2016,22,May 2016,Turin Half Marathon,Turin,Italy,H,45.070312,7.686856
5,2016,**,May 2016,Jacob's Creek Barossa Marathon,Tanunda,Australia,M/H/R,-34.523458,138.961509
5,2016,22,May 2016,Kigali International Peace Marathon,Ligali,Rwanda,M/H,-1.957875,30.112734
5,2016,**,May 2016,Media Maraton Internacional Ciudad De Asuncion,Asuncion,Paraguay,H,-25.263739,-57.575925
5,2016,23,May 2016,Paris Saint Germain En Laye La Course,Paris,France,H,48.856614,2.352221
4,2016,23,April 2016,Dalian International Marathon,Dalian,China,M,38.914003,121.614682
6,2016,4,June 2016,ASICS Stockholm Marathon,Stockholm,Sweden,M,59.329323,18.068580
6,2016,5,June 2016,Laguna Phuket International Marathon,Phuket,Thailand,M,7.951933,98.338088
6,2016,11,June 2016,Portumna Forest Marathon,Portumna,Ireland,M/U,53.092781,-8.218540
6,2016,12,June 2016,Asics Penang Bridge International Marathon,Perai,Malaysia,H/R,5.377294,100.400145
6,2016,12,June 2016,Kaunas Marathon,Kaunas,Lithuania,M/H/R,54.898520,23.903596
6,2016,12,June 2016,iWelt Marathon Wuerzburg,Wuerzburg,Germany,M,49.791304,9.953354
6,2016,12,June 2016,Phnom Penh International Half Marathon,Phnom Penh,Cambodia,H,11.544872,104.892166
6,2016,18,June 2016,4th PKO Wroclaw Night Half Marathon,Wroclaw,Poland,M,51.107885,17.038537
6,2016,18,June 2016,Lisbon Eco Marathon,Lisbon,Portugal,M/R,38.722252,-9.139336
6,2016,18,June 2016,Midnight Sun Marathon and Half,Tromso,Norway,M/H,69.649204,18.955323
6,2016,19,June 2016,Telesia City Trophy International Road Race 10K,Telesia,Italy,R,38.211761,15.736876
6,2016,23,June 2016,Suzuki Midnight Sun Run,Reykjavik,Iceland,H/R,64.126520,-21.817439
6,2016,25,June 2016,The Big Five Marathon,Johannesburg,South Africa,M/H,-26.204102,28.047305
6,2016,25,June 2016,Waterford Viking Marathon,Waterford,Ireland,M/H/R,52.259319,-7.110070
6,2016,26,June 2016,Scotiabank Vancouver Half Marathon & 5k,Vancouver,Canada,H/R,49.282729,-123.120737
6,2016,26,June 2016,International Ergo White Nights Marathon,Saint Petersburg,Russia,M,59.934280,30.335098
6,2016,26,June 2016,JCP Swansea Half Marathon,Swansea,Wales,H,51.62144,-3.943645
6,2016,**,June 2016,Cork City Marathon,Cork,Ireland,M,51.896891,-8.486315
6,2016,**,June 2016,Quito Ultimas Noticias 15K,Quito,Ecuador,R,-0.180653,-78.467838
6,2016,**,June 2016,RAHAL 10K International De Casablanca,Casablanca,Morocco,R,33.573110,-7.589843
6,2016,**,June 2016,Lanzhou International Marathon,Lanzhou,China,M/H/R,36.061089,103.834303
6,2016,**,June 2016,21k Coahuila,Saltillo,Mexico,H/R,25.426724,-100.995425
6,2016,**,June 2016,Carrera del Dia Del Padre Medio Maraton,Bosque de Tlalpan,Mexico,H,19.294600,-99.193723
6,2016,**,June 2016,Vidovdan Road Race 10k,Brcko,Bosnia and Herzegovina,R,44.872656,18.810627
6,2016,**,June 2016,Rovaniemi Marathon,Rovaniemi,Finland,M/H/R,66.497021,25.724999
7,2016,2,July 2016,Paavo Nurmi Marathon,Hurley WI,USA,M,46.449669,-90.186563
6,2016,**,June 2016,Gatorade Panama International Half Marathon,Panama City,Panama,H,9.101178,-79.402863
6,2016,**,June 2016,Lake Saroma 100km Ultra Marathon,Lake Saroma,Japan,U,44.131217,143.802476
6,2016,**,June 2016,Tangamanga International Marathon,Tangamanga,Mexico,M,22.140970,-100.996244
7,2016,2,July 2016,Gold Coast Airport Marathon,Gold Coast,Australia,M/H,-28.017260,153.425698
7,2016,3,July 2016,Econet Victoria Falls Marathon,Victoria Falls,Zimbabwe,M/H,-17.931805,25.825557
7,2016,17,July 2016,Marathon de l'Ile Maurice,Saint Felix,Mauritius,M/H,-20.507798,57.481479
7,2016,24,July 2016,Tijuana International Marathon,Tijuana,Mexico,M,32.514946,-117.038247
7,2016,30,July 2016,Swissalpine,Davos,Switzerland,U,46.802745,9.835970
7,2016,30,July 2016,Australian Outback Marathon,Terrigal,Australia,M,-33.446948,151.444586
7,2016,31,July 2016,Media Maraton Internacional de Bogota,Bogota,Colombia,H,4.710988,-74.072092
7,2016,31,July 2016,Westlink M7 Blacktown Running Festival,Blacktown,Australia,M,-33.769464,150.908493
7,2016,**,July 2016,Correcaminos Half Marathon & 10km,San Jose,Costa Rica,H/R,9.928069,-84.090724
7,2016,**,July 2016,40th National MILO Marathon & 3k & 5k & 10k & 21k and 42k,Manila,Philippines,M/H/R,14.599512,120.984219
7,2016,**,July 2016,Maraton De Quito,Quito,Ecuador,M,-0.180653,-78.467838
8,2016,7,August 2016,Brisbane Marathon Festival,Brisbane,Australia,M/H/R,-27.471010,153.023448
8,2016,7,August 2016,McDonald's Townsville Marathon (Running Festival),Townsville,Australia,M/H/R,-19.257622,146.817878
8,2016,7,August 2016,The Angkor Empire Marathon,Siem Reap,Cambodia,M/H,13.367096,103.844813
8,2016,21,August 2016,Sunshine Coast Marathon & Community Run Festival,Alexandra Headland,Australia,M/H/R,-26.668593,153.106367
8,2016,13,August 2016,Helsinki City Marathon,Helsinki,Finland,M,60.173324,24.941024
8,2016,20,August 2016,Islandsbanki Reykjavik Marathon,Reykjavik,Iceland,M/H,64.126520,-21.817439
8,2016,21,August 2016,Edmonton Marathon,Edmonton,Canada,M/H,53.544389,-113.490926
8,2016,28,August 2016,Media Maraton de Lima,Lima,Peru,M,-12.046374,-77.042793
8,2016,28,August 2016,SSQ Quebec City Marathon,Quebec City,Canada,M/H,46.803282,-71.242796
8,2016,28,August 2016,Maraton de la Ciudad de Mexico,Ciudad de Mexico,Mexico,M,19.432607,-99.133207
8,2016,**,August 2016,Maraton Internacional de Asuncion,Asuncion,Paraguay,M/H/R,-25.263739,-57.575925
8,2016,**,August 2016,HVAR Half Marathon,Hvar,Croatia,H,43.172947,16.441113
8,2016,**,August 2016,Adelaide Running Festival,Adelaide,Australia,M/H/R,-34.928621,138.599959
8,2016,**,August 2016,Dhiraagu Maldives Road Race,Male,Maldives,R,4.175495,73.509347
8,2016,**,August 2016,La Ruta de las Iglesias (10km),Quito,Ecuador,R,-0.180653,-78.467838
8,2016,**,August 2016,Hokkaido Marathon,Sapporo,Japan,M,43.062095,141.354376
8,2016,**,August 2016,Mandela Day Marathon,Pietermaritzburg,South Africa,M/H/R,-29.600606,30.379411
8,2016,**,August 2016,Longford Marathon,Longfort,Ireland,M/H,53.727556,-7.793108
8,2016,**,August 2016,BII Maybank Bali Marathon,Bali,Indonesia,M/H/R,-8.409517,115.188916
9,2016,4,September 2016,Medio Maraton Atlas de Guadalajara,Guadalajara,Mexico,H,20.659698,-103.349609
8,2016,28,August 2016,DaNang International Marathon,Da Nang City,Vietnam,M/H/R,16.054406,108.202166
9,2016,3,September 2016,Petra Desert Marathon,Petra,Jordan,M/H,30.329001,35.444664
9,2016,10,September 2016,Stockholm Half Marathon,Stockholm,Sweden,H,59.329323,18.068580
9,2016,11,September 2016,31st Wizz Air Budapest Half Marathon,Budapest,Hungary,H,47.497912,19.040234
9,2016,11,September 2016,Ladakh Marathon & Half & 10km & 71km Ultra,Leh,India,M/H/R/U,34.152586,77.577053
9,2016,11,September 2016,SEB Tallinn Marathon & Half,Tallinn,Estonia,M,59.436960,24.753574
9,2016,11,September 2016,Danske Bank Vilnius Marathon,Vilnius,Lithuania,M,54.687155,25.279651
9,2016,12,September 2016,1/2 Maratona Del Concilio Citta Di Trento,Trento,Italy,H,46.074779,11.121748
9,2016,17,September 2016,Tamarindo Beach Marathon,Tamarind Beach,Costa Rica,M/H/R,10.299274,-85.837105
9,2016,17,September 2016,Danske Bank Oslo Marathon,Oslo,Norway,M/H/R,59.913868,10.752245
9,2016,17,September 2016,Scottish Half Marathon,Meadowmill,Scotland,H,55.953599,-2.957962
9,2016,18,September 2016,PNB MetLife Satara Hill Half Marathon,Satara,India,H/R,17.680463,74.018260
9,2016,18,September 2016,WACHAUMarathon,Emmersdorf,Austria,M/H/R,48.240715,15.336820
9,2016,18,September 2016,Porto Half Marathon Sport Zone,Porto,Portugal,H,41.157943,-8.629105
9,2016,18,September 2016,Maratonina Citta Di Udine,Udine,Italy,H,46.071066,13.234579
9,2016,18,September 2016,Dam Tot Damloop,Amsterdam,Netherlands,R,52.370215,4.895167
9,2016,18,September 2016,Copenhagen Half Marathon,Copenhagen,Denmark,H,55.676096,12.568337
9,2016,18,September 2016,Blackmores Sydney Running Festival incl. Sydney Marathon,Sydney,Australia,M,-33.867486,151.206990
9,2016,25,September 2016,Medio Maraton Internacional Tlajomulco Cajititlan,Tlajomulco,Mexico,H,20.473686,-103.447931
9,2016,**,September 2016,Knarvikmila - The Great Fjord Run,Bergen,Norway,M/H/R,60.391262,5.322054
9,2016,**,September 2016,Luanda Half Marathon (Meia Maratona Internacional Cidade de Luanda),Luanda,Angola,H/R,-8.839987,13.289436
9,2016,12,September 2016,Volksbank-Muenster-Marathon,Muenster,Germany,M,51.960664,7.626134
9,2016,**,September 2016,10K San Jose Int'l - Costa Rica,San Jose,Costa Rica,R,9.928069,-84.090724
9,2016,13,September 2016,Running Festival of the Economic Forum (Festiwal Biegowy Forum Ekonomicznego),Krynica,Poland,M/R/U,49.421515,20.959420
9,2016,**,September 2016,Golden Ring Yaroslavl Half-Marathon,Yaroslavl,Russia,H/R,57.626074,39.884470
9,2016,9,September 2016,Jungfrau Marathon,Interlaken,Switzerland,M/R,46.686348,7.863204
9,2016,**,September 2016,Maraton de las Flores Medellin,Medellin,Colombia,M/H/R,6.253040,-75.564573
9,2016,18,September 2016,PKO Wroclaw Marathon,Wroclaw,Poland,M,51.107885,17.038537
9,2016,**,September 2016,Maraton De Quito,Quito,Ecuador,M,-0.180653,-78.467838
9,2016,**,September 2016,Moscow Marathon,Moscow,Russia,M,55.755826,37.6173
9,2016,**,September 2016,Siberian International Marathon,Omsk,Russia,M,54.988480,73.324236
9,2016,**,September 2016,Carrera de La Mujer Colombia 10km,Bogota,Colombia,R,4.710988,-74.072092
9,2016,**,September 2016,Sanlam Cape Town Marathon,Cape Town,South Africa,M/H/R,-33.924868,18.424055
9,2016,**,September 2016,Yangmingshan Cross Country Race,Taipei,Taiwan,M/H/R,25.032969,121.565417
9,2016,**,September 2016,Beijing Hyundai Beijing Marathon,Beijing,China,M,39.904211,116.407394
9,2016,25,September 2016,ING Route du Vin Half Marathon,Remich,Luxembourg,H,49.545016,6.367422
9,2016,27,September 2016,38th PZU Warsaw Marathon,Warsaw,Poland,M/R,52.229675,21.012228
9,2016,25,September 2016,BMW Berlin Marathon,Berlin,Germany,M,52.520006,13.404953
10,2016,2,October 2016,Baxters Loch Ness Marathon & Festival of Running,Fort Augustus,Scotland,M/R,57.144806,-4.680516
